region,zone,woreda,year,period,confirmed,presumed
SNNP,Dawuro,Kache,2020,2020-06-01,NA,NA
SNNP,Dawuro,Kache,2020,2020-07-01,NA,NA
SNNP,Dawuro,Kache,2020,2020-08-01,NA,2
SNNP,Dawuro,Kache,2020,2020-09-01,NA,NA
SNNP,Dawuro,Kache,2020,2020-10-01,NA,NA
SNNP,Dawuro,Kache,2020,2020-11-01,NA,NA
SNNP,Dawuro,Kache,2020,2020-12-01,2,NA
SNNP,Dawuro,Kache,2021,2021-01-01,NA,NA
SNNP,Dawuro,Kache,2021,2021-02-01,NA,NA
SNNP,Dawuro,Kache,2021,2021-03-01,NA,NA
SNNP,Dawuro,Kache,2021,2021-04-01,NA,1
